fv_stats_with_gp,"          Mean     Std Error       LCB       UCB
0.50  0.000375  1.407422e-07  0.000143  0.000608
0.05  0.084295  2.300165e-03  0.054570  0.114021
0.01  0.836864  7.739721e-03  0.782337  0.891391"
fv_stats_wo_gp,"                                       Mean  Std Error       LCB       UCB
Classified Regions only            0.000000    0.00000  0.000000  0.000000
Unclassified Regions only          0.294922    0.01686  0.214443  0.375401
Classified + Unclassified Regions  0.294922    0.01686  0.214443  0.375401"
falsified_true,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
first_falsification_mean,5.1
first_falsification_median,4.5
first_falsification_min,2
first_falsification_max,12
falsification_rate,10
best_robustness,-1.3258257189242442
first_falsification_point,"[array([6,
       array([ 1.83463312, -0.0168235 ,  0.07471164, -0.02429111,  0.09484012,
               0.59592227,  1.13279426])                                      ,
       -0.5172287953674044], dtype=object), array([3,
       array([-1.45896877, -0.00585989, -0.14087582, -0.02352238,  0.13162664,
               0.41866252,  0.29562092])                                      ,
       -0.0431056969165802], dtype=object), array([3,
       array([ 0.71270835, -0.01809158, -0.18469022,  0.02759472,  0.12998468,
               0.58608764,  0.5838677 ])                                      ,
       -0.04437152075767517], dtype=object), array([8,
       array([ 0.36453154, -0.00930156,  0.1009402 ,  0.0459558 ,  0.05397493,
               0.58128139,  0.72368578])                                      ,
       -0.10709301953645678], dtype=object), array([5,
       array([-0.60560703,  0.02592777, -0.16401512,  0.04830416,  0.10106054,
               0.57260012,  0.83597322])                                      ,
       -0.04920797574520111], dtype=object), array([2,
       array([-0.37742156, -0.02682188,  0.17370663, -0.01818949,  0.07372949,
               0.46433908,  0.01336978])                                      ,
       -0.047738497734069824], dtype=object), array([5,
       array([ 0.18191922, -0.0044103 , -0.14492185, -0.02704791,  0.09696587,
               0.50862987,  0.10701414])                                      ,
       -0.0404155455827713], dtype=object), array([12,
       array([ 1.65999852, -0.01591219, -0.00508503, -0.04126985,  0.11688153,
               0.53293209,  0.14525536])                                      ,
       -0.04644237983226776], dtype=object), array([3,
       array([ 0.1326808 ,  0.04926038,  0.03382039, -0.01430575,  0.06524794,
               0.51470859,  0.08656492])                                      ,
       -0.04427567648887634], dtype=object), array([4,
       array([-0.31933311, -0.01947213,  0.10536703, -0.02211291,  0.10647563,
               0.51036668,  1.01772202])                                      ,
       -0.04575050401687622], dtype=object)]"
non_falsification_points,[]
best_falsification_points,"[array([6,
       array([ 1.83463312, -0.0168235 ,  0.07471164, -0.02429111,  0.09484012,
               0.59592227,  1.13279426])                                      ,
       -0.5172287953674044], dtype=object), array([1351,
       array([-0.24617644, -0.00239767, -0.16936301, -0.02171674,  0.10303084,
               0.48512262,  0.90504038])                                      ,
       -0.7788408557998907], dtype=object), array([61,
       array([ 1.09961782, -0.01279301, -0.02599913, -0.03951283,  0.13307791,
               0.57789561,  1.21312853])                                      ,
       -0.31683570301739405], dtype=object), array([1322,
       array([ 1.55636229, -0.00805042, -0.18377596,  0.02037971,  0.13458333,
               0.57783143,  1.20661872])                                      ,
       -1.3258257189242442], dtype=object), array([296,
       array([ 0.81909302, -0.03987882,  0.11605034,  0.03786798,  0.09527699,
               0.5578937 ,  0.7359304 ])                                      ,
       -0.7270293496665774], dtype=object), array([469,
       array([ 0.11421282,  0.01797887, -0.00605236,  0.0138308 ,  0.05839787,
               0.5465791 ,  0.71284293])                                      ,
       -0.4953869852578301], dtype=object), array([827,
       array([-0.333032  ,  0.0416921 , -0.15306283, -0.04350618,  0.09438391,
               0.51281472,  0.62501444])                                      ,
       -0.671067476272583], dtype=object), array([177,
       array([ 1.6719688 ,  0.0162384 ,  0.15578127, -0.04123391,  0.07528372,
               0.49359219,  1.05272184])                                      ,
       -1.1204064329018948], dtype=object), array([570,
       array([ 0.67385015,  0.0148559 ,  0.13955164, -0.03304803,  0.131772  ,
               0.43495194,  1.05959939])                                      ,
       -0.4863486255179581], dtype=object), array([1336,
       array([-1.18018407, -0.01307495, -0.17917243,  0.0249743 ,  0.12765293,
               0.59369631,  0.65415876])                                      ,
       -0.7793805599212646], dtype=object)]"
simulation_time_history,"[220.03289667423815, 216.87447038991377, 213.51521105132997, 206.7216806896031, 217.34963138541207, 215.32480995403603, 219.80948262428865, 215.0790429841727, 216.6565388510935, 219.67748230323195]"
non_simulation_time_history,"[4902.62790800957, 92.07439893623814, 3803.673974109348, 3951.6639508656226, 90.76071966346353, 87.21761841094121, 91.77552307769656, 91.16842303285375, 88.43448729580268, 93.0059351627715]"
total_time_history,"[5122.660804683808, 308.9488693261519, 4017.189185160678, 4158.385631555226, 308.1103510488756, 302.54242836497724, 311.5850057019852, 306.24746601702645, 305.0910261468962, 312.68341746600345]"
mean_simulation_time,216.104124690732
mean_non_simulation_time,1329.2402938564308
mean_total_time,1545.3444185471628
