fv_stats_with_gp,"          Mean  Std Error       LCB       UCB
0.50  0.037171   0.000186  0.028718  0.045623
0.05  0.476670   0.013282  0.405241  0.548099
0.01  0.505546   0.013083  0.434652  0.576440"
fv_stats_wo_gp,"                                     Mean  Std Error       LCB       UCB
Classified Regions only            0.0000   0.000000  0.000000  0.000000
Unclassified Regions only          0.5125   0.012656  0.442773  0.582227
Classified + Unclassified Regions  0.5125   0.012656  0.442773  0.582227"
falsified_true,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
first_falsification_mean,6.0
first_falsification_median,5.0
first_falsification_min,1
first_falsification_max,13
falsification_rate,10
best_robustness,-1.9242226593944367
first_falsification_point,"[array([5, array([0.14565243, 0.51813864, 0.00975317]),
       -0.03845653462409973], dtype=object), array([9, array([0.09220117, 0.49283037, 0.4682417 ]),
       -0.05087166059017181], dtype=object), array([13, array([0.11894426, 0.49339846, 1.07727085]),
       -0.05165480601787567], dtype=object), array([2, array([0.0767875 , 0.55023011, 0.71183383]),
       -0.11644347262278809], dtype=object), array([6, array([0.07553695, 0.50235996, 0.84192261]),
       -0.04011370766162872], dtype=object), array([5, array([0.14086782, 0.47610696, 0.77774523]),
       -0.13598792642421342], dtype=object), array([3, array([0.05071872, 0.46755898, 1.01893576]),
       -0.047291820526123046], dtype=object), array([1, array([0.14810053, 0.57347514, 0.32935152]),
       -0.04354367184638977], dtype=object), array([13, array([0.05861975, 0.45875408, 0.00377752]),
       -0.04992591369152069], dtype=object), array([3, array([0.05409762, 0.44547702, 0.58207055]),
       -0.05059327709674835], dtype=object)]"
non_falsification_points,[]
best_falsification_points,"[array([388, array([0.1045347 , 0.55840874, 1.42271779]),
       -1.4027426478124774], dtype=object), array([1606, array([0.12075929, 0.54943504, 1.31417064]),
       -1.4671257083289384], dtype=object), array([36, array([0.07350026, 0.59765577, 0.72280883]),
       -1.1811513900756836], dtype=object), array([1713, array([0.08764166, 0.56437386, 1.41944938]),
       -1.4444735248107814], dtype=object), array([1845, array([0.11992941, 0.53475165, 1.47623101]),
       -1.0554606082955602], dtype=object), array([1429, array([0.06701973, 0.52709171, 1.29510487]),
       -1.320735051127727], dtype=object), array([115, array([0.07773652, 0.53893346, 1.36514765]),
       -0.7449481443441603], dtype=object), array([1887, array([0.12054106, 0.54648537, 1.41708217]),
       -0.8955205685131555], dtype=object), array([1750, array([0.14542753, 0.58188515, 1.65920211]),
       -1.9242226593944367], dtype=object), array([1315, array([0.14446039, 0.54886682, 1.42510257]),
       -1.1471451392818275], dtype=object)]"
simulation_time_history,"[163.47196708479896, 177.10640750080347, 173.7788710980676, 182.31291345320642, 212.55059278849512, 181.67137875547633, 213.67350646667182, 214.74471500935033, 178.4706561532803, 203.41757543431595]"
non_simulation_time_history,"[2380.6371864303946, 1895.2177834943868, 1906.7684375331737, 2602.4113627215847, 95.58401880087331, 2605.1385113392025, 91.61106733232737, 91.68248999770731, 2599.9370700754225, 1683.3478944916278]"
total_time_history,"[2544.1091535151936, 2072.3241909951903, 2080.5473086312413, 2784.724276174791, 308.13461158936843, 2786.809890094679, 305.2845737989992, 306.42720500705764, 2778.407726228703, 1886.7654699259438]"
mean_simulation_time,190.11985837444664
mean_non_simulation_time,1595.23358222167
mean_total_time,1785.3534405961168
