fv_stats_with_gp,"          Mean  Std Error       LCB       UCB
0.50  0.011419   0.000130  0.004342  0.018496
0.05  0.076460   0.001071  0.056181  0.096739
0.01  0.653193   0.009995  0.591229  0.715157"
fv_stats_wo_gp,"                                     Mean  Std Error       LCB       UCB
Classified Regions only            0.0000   0.000000  0.000000  0.000000
Unclassified Regions only          0.0875   0.001406  0.064258  0.110742
Classified + Unclassified Regions  0.0875   0.001406  0.064258  0.110742"
falsified_true,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
first_falsification_mean,7.4
first_falsification_median,5.5
first_falsification_min,1
first_falsification_max,21
falsification_rate,10
best_robustness,-1.2956624031066895
first_falsification_point,"[array([5, array([0.14565243, 0.51813864, 0.00975317]),
       -0.038039719343185424], dtype=object), array([9, array([0.09220117, 0.49283037, 0.4682417 ]),
       -0.04072250950336456], dtype=object), array([21, array([0.14479214, 0.46934577, 0.0601867 ]),
       -0.04196996021270752], dtype=object), array([2, array([0.0767875 , 0.55023011, 0.71183383]),
       -0.04515983688831329], dtype=object), array([6, array([0.07553695, 0.50235996, 0.84192261]),
       -0.04333590495586395], dtype=object), array([5, array([0.14086782, 0.47610696, 0.77774523]),
       -0.05237824249267578], dtype=object), array([9, array([0.08117993, 0.42283929, 0.77108834]),
       -0.04234055209159851], dtype=object), array([1, array([0.14810053, 0.57347514, 0.32935152]),
       -0.04631890881061554], dtype=object), array([13, array([0.05861975, 0.45875408, 0.00377752]),
       -0.04973421025276184], dtype=object), array([3, array([0.05409762, 0.44547702, 0.58207055]),
       -0.0429368816614151], dtype=object)]"
non_falsification_points,[]
best_falsification_points,"[array([1322, array([0.08233422, 0.51501478, 0.91097671]),
       -1.2956624031066895], dtype=object), array([733, array([0.14427379, 0.5844153 , 0.66137664]),
       -1.011991024017334], dtype=object), array([326, array([0.1390635 , 0.46745186, 0.6411967 ]),
       -0.22109524711525852], dtype=object), array([723, array([0.14761096, 0.55518549, 0.65392421]),
       -0.1361356804589946], dtype=object), array([1330, array([0.13217892, 0.40979031, 0.87842888]),
       -0.4627568746148678], dtype=object), array([1749, array([0.09485563, 0.58050106, 0.99193506]),
       -0.8105282890692602], dtype=object), array([1064, array([0.10738517, 0.5650382 , 1.01053884]),
       -0.4169155677992977], dtype=object), array([932, array([0.081581  , 0.46231855, 0.89166168]),
       -0.5598762971166813], dtype=object), array([576, array([0.09882975, 0.59510641, 1.02826138]),
       -0.5461584550746783], dtype=object), array([700, array([0.05966691, 0.53786067, 0.60957428]),
       -0.5732606649398804], dtype=object)]"
simulation_time_history,"[186.73153869528323, 194.3778060534969, 217.19915571901947, 219.16682814341038, 217.78748270496726, 220.46175031876191, 220.37025350751355, 195.89219918102026, 207.52108139824122, 216.8834069063887]"
non_simulation_time_history,"[1618.2741015660577, 1861.9741673092358, 110.61213940195739, 110.60459131654352, 96.88642695499584, 79.55813731625676, 77.85287505760789, 1937.4454522836022, 1332.2633491926827, 113.13511451985687]"
total_time_history,"[1805.005640261341, 2056.3519733627327, 327.81129512097687, 329.7714194599539, 314.6739096599631, 300.0198876350187, 298.22312856512144, 2133.3376514646225, 1539.7844305909239, 330.01852142624557]"
mean_simulation_time,209.6391502628103
mean_non_simulation_time,733.8606354918796
mean_total_time,943.4997857546899
