fv_stats_with_gp,"          Mean  Std Error       LCB       UCB
0.50  0.101526   0.000065  0.096542  0.106511
0.05  0.283095   0.001211  0.261530  0.304660
0.01  0.288775   0.001220  0.267125  0.310424"
fv_stats_wo_gp,"                                   Mean  Std Error      LCB      UCB
Classified Regions only             0.0   0.000000  0.00000  0.00000
Unclassified Regions only           0.3   0.001111  0.27934  0.32066
Classified + Unclassified Regions   0.3   0.001111  0.27934  0.32066"
falsified_true,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
first_falsification_mean,7.4
first_falsification_median,5.5
first_falsification_min,1
first_falsification_max,21
falsification_rate,10
best_robustness,-1.5438312480382566
first_falsification_point,"[array([5, array([0.14565243, 0.51813864, 0.00975317]),
       -0.03845653462409973], dtype=object), array([9, array([0.09220117, 0.49283037, 0.4682417 ]),
       -0.05087166059017181], dtype=object), array([21, array([0.14479214, 0.46934577, 0.0601867 ]),
       -0.04493561911582947], dtype=object), array([2, array([0.0767875 , 0.55023011, 0.71183383]),
       -0.11644347262278809], dtype=object), array([6, array([0.07553695, 0.50235996, 0.84192261]),
       -0.04159065115451813], dtype=object), array([5, array([0.14086782, 0.47610696, 0.77774523]),
       -0.05212770926952362], dtype=object), array([9, array([0.08117993, 0.42283929, 0.77108834]),
       -0.04402347433567047], dtype=object), array([1, array([0.14810053, 0.57347514, 0.32935152]),
       -0.04354367184638977], dtype=object), array([13, array([0.05861975, 0.45875408, 0.00377752]),
       -0.04992591369152069], dtype=object), array([3, array([0.05409762, 0.44547702, 0.58207055]),
       -0.05059327709674835], dtype=object)]"
non_falsification_points,[]
best_falsification_points,"[array([875, array([0.14493776, 0.58121661, 0.76780853]),
       -1.3764221668243408], dtype=object), array([1440, array([0.07052195, 0.57346664, 0.71861272]),
       -1.3694937229156494], dtype=object), array([36, array([0.07350026, 0.59765577, 0.72280883]),
       -1.1811513900756836], dtype=object), array([1676, array([0.14902636, 0.57836256, 1.19268453]),
       -0.9179451512631125], dtype=object), array([1531, array([0.13816841, 0.48973103, 1.03421849]),
       -1.5438312480382566], dtype=object), array([1732, array([0.13888   , 0.50640212, 0.7614223 ]),
       -0.9095584154129028], dtype=object), array([695, array([0.14167725, 0.5879099 , 1.15124376]),
       -0.6586121395332469], dtype=object), array([1170, array([0.07071632, 0.45468739, 0.71408322]),
       -1.110891342163086], dtype=object), array([1541, array([0.10898117, 0.43374558, 0.73920433]),
       -0.9609804153442383], dtype=object), array([1765, array([0.08397998, 0.53737955, 0.73030448]),
       -0.3804783150689801], dtype=object)]"
simulation_time_history,"[153.47202085517347, 145.6205772915855, 151.04792209668085, 147.62750332942232, 144.0066990684718, 142.5236165067181, 161.21709852991626, 148.21260771434754, 146.30728547694162, 161.7252847556956]"
non_simulation_time_history,"[2667.01242992701, 2101.513184418436, 2076.9295386332087, 2537.653765386902, 2490.0776086463593, 2607.655376683455, 2069.2891226401553, 2045.3373345076106, 2489.925251631066, 1908.0769026014023]"
total_time_history,"[2820.4844507821836, 2247.1337617100216, 2227.9774607298896, 2685.281268716324, 2634.084307714831, 2750.178993190173, 2230.5062211700715, 2193.549942221958, 2636.232537108008, 2069.802187357098]"
mean_simulation_time,150.1760615624953
mean_non_simulation_time,2299.3470515075605
mean_total_time,2449.523113070056
