fv_stats_with_gp,"          Mean  Std Error       LCB       UCB
0.50  0.107469   0.000122  0.100631  0.114307
0.05  0.284298   0.001211  0.262731  0.305864
0.01  0.290415   0.001197  0.268975  0.311855"
fv_stats_wo_gp,"                                   Mean  Std Error      LCB      UCB
Classified Regions only             0.0   0.000000  0.00000  0.00000
Unclassified Regions only           0.3   0.001111  0.27934  0.32066
Classified + Unclassified Regions   0.3   0.001111  0.27934  0.32066"
falsified_true,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
first_falsification_mean,6.0
first_falsification_median,5.0
first_falsification_min,1
first_falsification_max,13
falsification_rate,10
best_robustness,-1.6097924233727112
first_falsification_point,"[array([5, array([0.14565243, 0.51813864, 0.00975317]),
       -0.03845653462409973], dtype=object), array([9, array([0.09220117, 0.49283037, 0.4682417 ]),
       -0.05087166059017181], dtype=object), array([13, array([0.11894426, 0.49339846, 1.07727085]),
       -0.05198471772670746], dtype=object), array([2, array([0.0767875 , 0.55023011, 0.71183383]),
       -0.11644347262278809], dtype=object), array([6, array([0.07553695, 0.50235996, 0.84192261]),
       -0.046986451029777526], dtype=object), array([5, array([0.14086782, 0.47610696, 0.77774523]),
       -0.0673623161577448], dtype=object), array([3, array([0.05071872, 0.46755898, 1.01893576]),
       -0.5489831960578326], dtype=object), array([1, array([0.14810053, 0.57347514, 0.32935152]),
       -0.04354367184638977], dtype=object), array([13, array([0.05861975, 0.45875408, 0.00377752]),
       -0.04992591369152069], dtype=object), array([3, array([0.05409762, 0.44547702, 0.58207055]),
       -0.05059327709674835], dtype=object)]"
non_falsification_points,[]
best_falsification_points,"[array([1675, array([0.10896192, 0.57176365, 0.74234626]),
       -0.5710145417931332], dtype=object), array([758, array([0.14967817, 0.52146248, 0.77224771]),
       -0.5773385587480306], dtype=object), array([1464, array([0.14307619, 0.58825891, 1.3123799 ]),
       -1.2777722053655909], dtype=object), array([1318, array([0.06790502, 0.4907578 , 1.09950505]),
       -0.614441295133856], dtype=object), array([987, array([0.05355487, 0.56944684, 0.70867249]),
       -0.9737403392791748], dtype=object), array([1736, array([0.13888   , 0.50640212, 0.7614223 ]),
       -0.9101454019546509], dtype=object), array([3, array([0.05071872, 0.46755898, 1.01893576]),
       -0.5489831960578326], dtype=object), array([943, array([0.13208938, 0.58926559, 1.30612458]),
       -1.6097924233727112], dtype=object), array([616, array([0.13435012, 0.52653234, 0.75885637]),
       -1.2786948680877686], dtype=object), array([1469, array([0.10873977, 0.4667701 , 0.74171126]),
       -0.5660907160056221], dtype=object)]"
simulation_time_history,"[148.85090304538608, 148.73788233008236, 150.27796417102218, 143.4055389938876, 143.93484916538, 142.64848639816046, 161.28644480276853, 145.83090114593506, 148.39513915404677, 160.06318611558527]"
non_simulation_time_history,"[2442.8570047868416, 1873.181280481629, 1881.0577013343573, 2340.428188847378, 2328.9277652082965, 2421.108437290415, 1882.3819132372737, 1915.5075958790258, 2390.6677335789427, 1926.8277931148186]"
total_time_history,"[2591.7079078322276, 2021.9191628117114, 2031.3356655053794, 2483.8337278412655, 2472.8626143736765, 2563.7569236885756, 2043.6683580400422, 2061.338497024961, 2539.0628727329895, 2086.890979230404]"
mean_simulation_time,149.34312953222542
mean_non_simulation_time,2140.294541375898
mean_total_time,2289.6376709081233
