fv_stats_with_gp,"          Mean  Std Error       LCB       UCB
0.50  0.091667   0.000025  0.088556  0.094779
0.05  0.174278   0.000182  0.165924  0.182632
0.01  0.195589   0.000157  0.187820  0.203358"
fv_stats_wo_gp,"                                   Mean  Std Error      LCB      UCB
Classified Regions only             0.0   0.000000  0.00000  0.00000
Unclassified Regions only           0.3   0.001111  0.27934  0.32066
Classified + Unclassified Regions   0.3   0.001111  0.27934  0.32066"
falsified_true,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
first_falsification_mean,7.4
first_falsification_median,5.5
first_falsification_min,1
first_falsification_max,21
falsification_rate,10
best_robustness,-1.1811513900756836
first_falsification_point,"[array([5, array([0.14565243, 0.51813864, 0.00975317]),
       -0.03845653462409973], dtype=object), array([9, array([0.09220117, 0.49283037, 0.4682417 ]),
       -0.05087166059017181], dtype=object), array([21, array([0.14479214, 0.46934577, 0.0601867 ]),
       -0.04493561911582947], dtype=object), array([2, array([0.0767875 , 0.55023011, 0.71183383]),
       -0.11644347262278809], dtype=object), array([6, array([0.07553695, 0.50235996, 0.84192261]),
       -0.051367422223091125], dtype=object), array([5, array([0.14086782, 0.47610696, 0.77774523]),
       -0.04114437627792358], dtype=object), array([9, array([0.08117993, 0.42283929, 0.77108834]),
       -0.05235766398906708], dtype=object), array([1, array([0.14810053, 0.57347514, 0.32935152]),
       -0.04354367184638977], dtype=object), array([13, array([0.05861975, 0.45875408, 0.00377752]),
       -0.04992591369152069], dtype=object), array([3, array([0.05409762, 0.44547702, 0.58207055]),
       -0.05059327709674835], dtype=object)]"
non_falsification_points,[]
best_falsification_points,"[array([1335, array([0.09101433, 0.58109943, 1.01421043]),
       -0.9437119882573635], dtype=object), array([878, array([0.06050878, 0.5420548 , 0.70812269]),
       -0.3690007904261907], dtype=object), array([36, array([0.07350026, 0.59765577, 0.72280883]),
       -1.1811513900756836], dtype=object), array([616, array([0.14543118, 0.54381613, 0.76346444]),
       -0.4098741570988238], dtype=object), array([1081, array([0.13286306, 0.56019677, 1.05203844]),
       -0.4387152696684291], dtype=object), array([1936, array([0.14677059, 0.44568017, 0.96131121]),
       -0.9767745051889607], dtype=object), array([245, array([0.07617385, 0.58488097, 0.73189891]),
       -0.1922464370727539], dtype=object), array([1239, array([0.1119318 , 0.56809144, 0.74240319]),
       -0.40702874520418053], dtype=object), array([1692, array([0.06807286, 0.520302  , 0.94306562]),
       -0.6365585077327129], dtype=object), array([1608, array([0.07154819, 0.57561582, 0.72757929]),
       -0.21530461311340332], dtype=object)]"
simulation_time_history,"[151.29040905507281, 151.4069314431399, 155.51851595146582, 150.20598538964987, 187.49264206038788, 149.6186642567627, 167.38001030683517, 155.04153097746894, 149.44685837905854, 166.7768733818084]"
non_simulation_time_history,"[2519.1190822282806, 1921.3670943612233, 1980.0313749108464, 2362.8737361384556, 1620.406931180507, 2392.0763389784843, 1852.7337030181661, 1957.8329801629297, 2331.2303140251897, 1779.4105899473652]"
total_time_history,"[2670.4094912833534, 2072.774025804363, 2135.549890862312, 2513.0797215281054, 1807.8995732408948, 2541.695003235247, 2020.1137133250013, 2112.8745111403987, 2480.6771724042483, 1946.1874633291736]"
mean_simulation_time,158.417842120165
mean_non_simulation_time,2071.7082144951446
mean_total_time,2230.1260566153096
